filename,width,height,class,xmin,ymin,xmax,ymax
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2011_003144.jpg,500,375,hand,161,212,201,244
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2011_003144.jpg,500,375,head,391,54,500,167
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2011_003144.jpg,500,375,head,122,62,207,136
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2011_003144.jpg,500,375,person,336,53,500,319
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2011_003144.jpg,500,375,person,97,62,224,244
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2011_003190.jpg,336,448,foot,246,434,276,448
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2011_003190.jpg,336,448,foot,176,393,205,413
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2011_003190.jpg,336,448,foot,203,419,235,440
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2011_003190.jpg,336,448,foot,51,404,94,425
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2011_003190.jpg,336,448,foot,18,425,46,448
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2011_003190.jpg,336,448,hand,225,326,246,349
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2011_003190.jpg,336,448,hand,223,93,254,108
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2011_003190.jpg,336,448,hand,153,285,171,307
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2011_003190.jpg,336,448,hand,75,242,86,258
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2011_003190.jpg,336,448,head,247,122,305,167
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2011_003190.jpg,336,448,head,177,119,211,161
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2011_003190.jpg,336,448,head,14,122,57,168
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2011_003190.jpg,336,448,person,224,122,336,448
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2011_003190.jpg,336,448,person,151,91,273,441
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2011_003190.jpg,336,448,person,1,121,95,448
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2011_003203.jpg,500,326,hand,213,169,233,186
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2011_003203.jpg,500,326,hand,160,255,181,286
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2011_003203.jpg,500,326,head,162,129,193,166
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2011_003203.jpg,500,326,person,146,124,235,326
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2011_003206.jpg,500,375,hand,294,324,357,359
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2011_003206.jpg,500,375,hand,283,145,320,174
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2011_003206.jpg,500,375,hand,308,61,354,113
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2011_003206.jpg,500,375,head,384,123,462,207
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2011_003206.jpg,500,375,head,305,23,357,86
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2011_003206.jpg,500,375,person,286,123,497,359
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2011_003206.jpg,500,375,person,270,23,396,300
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2011_003237.jpg,334,500,foot,169,401,218,476
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2011_003237.jpg,334,500,foot,207,386,250,454
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2011_003237.jpg,334,500,hand,108,219,159,243
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2011_003237.jpg,334,500,hand,161,212,198,241
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2011_003237.jpg,334,500,head,78,54,151,152
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2011_003237.jpg,334,500,person,35,54,301,482
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2011_003258.jpg,500,375,foot,94,309,125,322
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2011_003258.jpg,500,375,foot,76,288,91,311
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2011_003258.jpg,500,375,head,99,105,125,138
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2011_003258.jpg,500,375,person,74,103,144,323
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_000027.jpg,486,500,foot,273,333,297,354
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_000027.jpg,486,500,foot,319,307,340,326
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_000027.jpg,486,500,hand,278,210,297,233
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_000027.jpg,486,500,head,169,104,209,146
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_000027.jpg,486,500,person,174,101,349,351
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_000272.jpg,333,500,hand,233,372,304,425
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_000272.jpg,333,500,head,142,93,256,229
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_000272.jpg,333,500,person,25,71,304,500
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_000423.jpg,500,375,foot,78,249,96,263
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_000423.jpg,500,375,foot,98,250,114,263
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_000423.jpg,500,375,foot,424,282,443,297
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_000423.jpg,500,375,hand,63,172,70,186
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_000423.jpg,500,375,hand,104,170,115,184
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_000423.jpg,500,375,hand,382,179,401,200
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_000423.jpg,500,375,head,69,82,94,112
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_000423.jpg,500,375,head,374,96,413,143
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_000423.jpg,500,375,person,51,80,122,266
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_000423.jpg,500,375,person,367,92,461,315
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_000664.jpg,500,375,hand,188,224,295,373
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_000664.jpg,500,375,hand,101,248,220,375
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_000664.jpg,500,375,head,57,2,294,252
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_000664.jpg,500,375,person,51,2,325,375
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_000807.jpg,334,500,foot,41,480,121,500
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_000807.jpg,334,500,hand,177,67,202,113
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_000807.jpg,334,500,hand,148,117,188,156
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_000807.jpg,334,500,head,87,31,140,104
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_000807.jpg,334,500,person,34,31,200,500
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_001558.jpg,500,375,hand,178,136,215,197
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_001558.jpg,500,375,hand,65,286,138,328
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_001558.jpg,500,375,hand,464,273,500,316
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_001558.jpg,500,375,hand,333,100,377,165
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_001558.jpg,500,375,head,77,63,206,199
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_001558.jpg,500,375,head,347,41,483,176
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_001558.jpg,500,375,person,1,56,286,329
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_001558.jpg,500,375,person,283,15,500,328
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_001583.jpg,500,375,foot,329,268,356,281
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_001583.jpg,500,375,foot,351,264,366,277
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_001583.jpg,500,375,foot,147,345,171,370
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_001583.jpg,500,375,foot,142,331,182,361
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_001583.jpg,500,375,hand,367,148,386,161
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_001583.jpg,500,375,hand,395,90,410,105
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_001583.jpg,500,375,hand,108,180,137,200
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_001583.jpg,500,375,hand,211,105,234,130
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_001583.jpg,500,375,head,331,46,357,80
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_001583.jpg,500,375,head,82,21,152,85
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_001583.jpg,500,375,person,312,45,412,282
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_001583.jpg,500,375,person,70,16,232,375
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_001627.jpg,375,500,foot,185,405,214,440
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_001627.jpg,375,500,foot,146,433,173,474
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_001627.jpg,375,500,hand,252,236,279,278
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_001627.jpg,375,500,hand,120,255,154,314
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_001627.jpg,375,500,head,177,9,238,89
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_001627.jpg,375,500,person,104,7,280,475
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_001667.jpg,500,333,hand,251,163,257,177
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_001667.jpg,500,333,head,267,116,286,137
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_001667.jpg,500,333,person,251,115,298,217
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_001686.jpg,375,500,foot,132,477,172,500
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_001686.jpg,375,500,foot,158,456,182,480
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_001686.jpg,375,500,hand,168,228,191,254
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_001686.jpg,375,500,hand,192,237,204,260
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_001686.jpg,375,500,head,135,169,178,224
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_001686.jpg,375,500,person,112,168,206,500
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_002079.jpg,500,375,hand,211,298,235,341
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_002079.jpg,500,375,hand,388,327,414,362
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_002079.jpg,500,375,head,255,37,319,119
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_002079.jpg,500,375,head,328,80,392,159
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_002079.jpg,500,375,person,210,37,327,374
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_002079.jpg,500,375,person,313,79,433,372
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_002262.jpg,500,333,hand,225,55,302,167
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_002262.jpg,500,333,hand,153,61,218,177
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_002262.jpg,500,333,head,192,39,384,211
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_002262.jpg,500,333,person,93,36,467,333
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_002344.jpg,333,500,hand,261,284,333,406
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_002344.jpg,333,500,hand,1,275,97,402
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_002344.jpg,333,500,head,61,50,275,376
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_002344.jpg,333,500,person,3,44,333,500
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003091.jpg,333,500,hand,66,260,124,326
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003091.jpg,333,500,hand,40,378,102,429
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003091.jpg,333,500,head,106,188,183,284
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003091.jpg,333,500,head,205,1,333,147
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003091.jpg,333,500,person,35,168,270,495
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003091.jpg,333,500,person,43,2,333,458
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003104.jpg,500,375,foot,99,341,128,367
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003104.jpg,500,375,foot,121,339,161,360
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003104.jpg,500,375,head,85,72,122,118
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003104.jpg,500,375,person,64,71,161,368
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003226.jpg,333,500,foot,70,445,131,489
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003226.jpg,333,500,foot,226,438,278,486
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003226.jpg,333,500,hand,175,202,210,243
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003226.jpg,333,500,hand,138,241,193,290
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003226.jpg,333,500,head,114,42,197,138
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003226.jpg,333,500,person,71,43,286,485
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003329.jpg,332,500,foot,200,394,227,444
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003329.jpg,332,500,foot,157,445,189,496
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003329.jpg,332,500,hand,105,151,158,196
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003329.jpg,332,500,hand,168,167,215,210
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003329.jpg,332,500,head,106,17,190,131
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003329.jpg,332,500,person,11,15,284,495
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003581.jpg,500,375,foot,284,44,297,53
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003581.jpg,500,375,foot,271,59,288,68
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003581.jpg,500,375,hand,213,132,264,168
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003581.jpg,500,375,hand,93,152,158,203
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003581.jpg,500,375,hand,387,151,440,190
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003581.jpg,500,375,hand,305,177,339,215
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003581.jpg,500,375,hand,305,6,312,15
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003581.jpg,500,375,head,49,26,123,114
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003581.jpg,500,375,head,361,29,417,101
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003581.jpg,500,375,head,299,1,310,13
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003581.jpg,500,375,person,2,24,265,375
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003581.jpg,500,375,person,305,30,498,375
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003581.jpg,500,375,person,274,1,321,69
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003659.jpg,500,375,hand,177,163,190,174
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003659.jpg,500,375,hand,195,164,210,179
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003659.jpg,500,375,head,181,130,210,164
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003659.jpg,500,375,person,168,128,228,240
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003745.jpg,450,480,foot,98,431,157,463
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003745.jpg,450,480,foot,132,406,188,434
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003745.jpg,450,480,hand,127,178,168,214
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003745.jpg,450,480,hand,177,169,202,201
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003745.jpg,450,480,head,111,45,185,133
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003745.jpg,450,480,person,71,37,251,465
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003747.jpg,417,500,hand,40,151,88,179
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003747.jpg,417,500,hand,225,248,251,290
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003747.jpg,417,500,head,150,12,247,123
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003747.jpg,417,500,person,40,10,270,316
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003831.jpg,500,375,foot,175,304,249,338
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003831.jpg,500,375,foot,206,340,236,358
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003831.jpg,500,375,foot,269,280,322,319
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003831.jpg,500,375,foot,231,295,265,330
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003831.jpg,500,375,hand,136,180,155,210
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003831.jpg,500,375,hand,140,195,158,212
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003831.jpg,500,375,hand,289,214,312,249
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003831.jpg,500,375,hand,243,232,268,260
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003831.jpg,500,375,head,88,24,147,99
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003831.jpg,500,375,head,220,92,287,149
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003831.jpg,500,375,person,48,18,249,359
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_003831.jpg,500,375,person,182,82,321,332
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_004000.jpg,389,500,foot,222,436,247,460
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2007_004000.jpg,389,500,foot,272,436,296,463
